Experiment Date: 15 April 2024 Time: 2:20 plus																			
Start of Data Logging																			
Line Break																			
																			
Start of Data Logging																			
Line Break	Internal_Air_Temp(degree celsius)																		
Internal_Air_Temp(degree celsius)	30.81	-127	   |Temp_substrate(degree celsius)	-127	28.75	28.5	   |Moisture (AnalogRead)	556	351	541	   |Actual pH	-7.44	   |Methane(ppm)	37.46	   |DHT22(%)	64.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31	-127	   |Temp_substrate(degree celsius)	-127	28.87	28.56	   |Moisture (AnalogRead)	557	350	541	   |Actual pH	-2.17	   |Methane(ppm)	37.46	   |DHT22(%)	64.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.19	-127	   |Temp_substrate(degree celsius)	-127	29	28.62	   |Moisture (AnalogRead)	558	351	543	   |Actual pH	-6.95	   |Methane(ppm)	38.62	   |DHT22(%)	64.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.31	-127	   |Temp_substrate(degree celsius)	-127	29	28.62	   |Moisture (AnalogRead)	561	352	546	   |Actual pH	-10.13	   |Methane(ppm)	36.71	   |DHT22(%)	64.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.25	-127	   |Temp_substrate(degree celsius)	-127	28.94	28.62	   |Moisture (AnalogRead)	563	351	547	   |Actual pH	-0.12	   |Methane(ppm)	36.34	   |DHT22(%)	61.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.31	-127	   |Temp_substrate(degree celsius)	-127	28.94	28.69	   |Moisture (AnalogRead)	565	352	551	   |Actual pH	3.48	   |Methane(ppm)	37.46	   |DHT22(%)	61	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.25	-127	   |Temp_substrate(degree celsius)	-127	29	28.75	   |Moisture (AnalogRead)	567	354	552	   |Actual pH	-11.24	   |Methane(ppm)	37.85	   |DHT22(%)	61.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.37	-127	   |Temp_substrate(degree celsius)	-127	29.06	28.87	   |Moisture (AnalogRead)	566	353	553	   |Actual pH	2.99	   |Methane(ppm)	37.85	   |DHT22(%)	62	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.37	-127	   |Temp_substrate(degree celsius)	-127	29.12	28.87	   |Moisture (AnalogRead)	567	355	555	   |Actual pH	-11.59	   |Methane(ppm)	37.85	   |DHT22(%)	61.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.5	-127	   |Temp_substrate(degree celsius)	-127	29.19	28.94	   |Moisture (AnalogRead)	568	355	556	   |Actual pH	-10.23	   |Methane(ppm)	37.85	   |DHT22(%)	62.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.5	-127	   |Temp_substrate(degree celsius)	-127	29.25	29	   |Moisture (AnalogRead)	567	353	554	   |Actual pH	6.93	   |Methane(ppm)	37.85	   |DHT22(%)	61.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.37	-127	   |Temp_substrate(degree celsius)	-127	29.25	29.06	   |Moisture (AnalogRead)	568	355	558	   |Actual pH	-11.28	   |Methane(ppm)	38.23	   |DHT22(%)	61.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	31.06	-127	   |Temp_substrate(degree celsius)	-127	29.31	29.19	   |Moisture (AnalogRead)	564	356	556	   |Actual pH	-9.57	   |Methane(ppm)	41	   |DHT22(%)	62.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.81	-127	   |Temp_substrate(degree celsius)	-127	29.31	29.19	   |Moisture (AnalogRead)	559	353	552	   |Actual pH	4.56	   |Methane(ppm)	40.6	   |DHT22(%)	66.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	30.44	-127	   |Temp_substrate(degree celsius)	-127	29.12	29	   |Moisture (AnalogRead)	560	354	552	   |Actual pH	6.34	   |Methane(ppm)	38.62	   |DHT22(%)	67.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.62	-127	   |Temp_substrate(degree celsius)	-127	28.75	28.62	   |Moisture (AnalogRead)	562	356	556	   |Actual pH	-9.99	   |Methane(ppm)	36.34	   |DHT22(%)	65.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29	-127	   |Temp_substrate(degree celsius)	-127	28.44	28.44	   |Moisture (AnalogRead)	561	356	554	   |Actual pH	-7.79	   |Methane(ppm)	35.6	   |DHT22(%)	64.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	28.25	28.12	   |Moisture (AnalogRead)	560	356	555	   |Actual pH	2.22	   |Methane(ppm)	35.24	   |DHT22(%)	65.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.87	28	   |Moisture (AnalogRead)	561	357	555	   |Actual pH	-9.53	   |Methane(ppm)	34.52	   |DHT22(%)	66.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.75	27.75	   |Moisture (AnalogRead)	561	358	557	   |Actual pH	-5.49	   |Methane(ppm)	34.52	   |DHT22(%)	65.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.81	27.75	   |Moisture (AnalogRead)	558	357	556	   |Actual pH	1.94	   |Methane(ppm)	35.97	   |DHT22(%)	65.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.75	27.56	   |Moisture (AnalogRead)	557	356	555	   |Actual pH	-4.13	   |Methane(ppm)	34.88	   |DHT22(%)	68.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.56	27.56	   |Moisture (AnalogRead)	557	357	554	   |Actual pH	0.97	   |Methane(ppm)	35.6	   |DHT22(%)	67.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	27.5	   |Moisture (AnalogRead)	556	355	553	   |Actual pH	7.1	   |Methane(ppm)	34.52	   |DHT22(%)	67.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.44	27.5	   |Moisture (AnalogRead)	556	357	555	   |Actual pH	2.4	   |Methane(ppm)	35.6	   |DHT22(%)	66.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	27.5	27.5	   |Moisture (AnalogRead)	556	356	554	   |Actual pH	-8.17	   |Methane(ppm)	35.24	   |DHT22(%)	67.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.44	27.44	   |Moisture (AnalogRead)	559	357	556	   |Actual pH	-10.48	   |Methane(ppm)	36.34	   |DHT22(%)	66.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.37	27.37	   |Moisture (AnalogRead)	558	356	555	   |Actual pH	7	   |Methane(ppm)	34.88	   |DHT22(%)	66.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.81	-127	   |Temp_substrate(degree celsius)	-127	27.31	27.44	   |Moisture (AnalogRead)	557	356	554	   |Actual pH	-1.55	   |Methane(ppm)	34.88	   |DHT22(%)	65.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	27.25	27.44	   |Moisture (AnalogRead)	560	356	557	   |Actual pH	-9.6	   |Methane(ppm)	34.52	   |DHT22(%)	66.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.94	-127	   |Temp_substrate(degree celsius)	-127	27.25	27.44	   |Moisture (AnalogRead)	561	356	557	   |Actual pH	-1.83	   |Methane(ppm)	34.52	   |DHT22(%)	64.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29	-127	   |Temp_substrate(degree celsius)	-127	27.25	27.44	   |Moisture (AnalogRead)	560	356	556	   |Actual pH	7.28	   |Methane(ppm)	34.88	   |DHT22(%)	64.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.06	-127	   |Temp_substrate(degree celsius)	-127	27.37	27.56	   |Moisture (AnalogRead)	559	356	556	   |Actual pH	5.43	   |Methane(ppm)	36.34	   |DHT22(%)	64.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.12	-127	   |Temp_substrate(degree celsius)	-127	27.44	27.56	   |Moisture (AnalogRead)	559	358	557	   |Actual pH	-11.38	   |Methane(ppm)	36.34	   |DHT22(%)	67	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.19	-127	   |Temp_substrate(degree celsius)	-127	27.56	27.69	   |Moisture (AnalogRead)	557	355	554	   |Actual pH	8.5	   |Methane(ppm)	36.34	   |DHT22(%)	66.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.56	27.87	   |Moisture (AnalogRead)	559	358	556	   |Actual pH	-10.79	   |Methane(ppm)	37.09	   |DHT22(%)	66.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.62	27.87	   |Moisture (AnalogRead)	557	357	554	   |Actual pH	-7.69	   |Methane(ppm)	37.46	   |DHT22(%)	66.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.62	27.87	   |Moisture (AnalogRead)	557	357	554	   |Actual pH	3.58	   |Methane(ppm)	37.46	   |DHT22(%)	67.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.62	27.94	   |Moisture (AnalogRead)	556	357	553	   |Actual pH	4.84	   |Methane(ppm)	37.46	   |DHT22(%)	67.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.75	28	   |Moisture (AnalogRead)	555	357	553	   |Actual pH	4.59	   |Methane(ppm)	37.85	   |DHT22(%)	67.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.75	28.12	   |Moisture (AnalogRead)	556	357	553	   |Actual pH	1.63	   |Methane(ppm)	38.62	   |DHT22(%)	67.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.37	-127	   |Temp_substrate(degree celsius)	-127	27.81	28.19	   |Moisture (AnalogRead)	553	356	551	   |Actual pH	6.48	   |Methane(ppm)	37.85	   |DHT22(%)	67.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.75	28.12	   |Moisture (AnalogRead)	556	357	552	   |Actual pH	6.44	   |Methane(ppm)	36.71	   |DHT22(%)	67.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.69	28.12	   |Moisture (AnalogRead)	557	357	553	   |Actual pH	-5.45	   |Methane(ppm)	35.97	   |DHT22(%)	66.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.31	-127	   |Temp_substrate(degree celsius)	-127	27.69	28.12	   |Moisture (AnalogRead)	558	358	554	   |Actual pH	-8.84	   |Methane(ppm)	36.71	   |DHT22(%)	65.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.69	28.12	   |Moisture (AnalogRead)	558	357	554	   |Actual pH	-9.43	   |Methane(ppm)	37.09	   |DHT22(%)	66	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.25	-127	   |Temp_substrate(degree celsius)	-127	27.75	28.19	   |Moisture (AnalogRead)	558	358	554	   |Actual pH	-8.8	   |Methane(ppm)	37.09	   |DHT22(%)	66.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	29.12	-127	   |Temp_substrate(degree celsius)	-127	27.75	28.31	   |Moisture (AnalogRead)	556	357	553	   |Actual pH	5.47	   |Methane(ppm)	38.23	   |DHT22(%)	66.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.87	-127	   |Temp_substrate(degree celsius)	-127	27.81	28.56	   |Moisture (AnalogRead)	552	356	551	   |Actual pH	-11.07	   |Methane(ppm)	38.62	   |DHT22(%)	68.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.75	-127	   |Temp_substrate(degree celsius)	-127	27.75	28.56	   |Moisture (AnalogRead)	548	356	549	   |Actual pH	-9.22	   |Methane(ppm)	38.62	   |DHT22(%)	71.4	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	27.69	28.56	   |Moisture (AnalogRead)	545	356	546	   |Actual pH	2.12	   |Methane(ppm)	39.8	   |DHT22(%)	72.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.69	28.56	   |Moisture (AnalogRead)	542	355	543	   |Actual pH	3.86	   |Methane(ppm)	38.62	   |DHT22(%)	72.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.62	   |Moisture (AnalogRead)	540	355	542	   |Actual pH	1.91	   |Methane(ppm)	38.62	   |DHT22(%)	72.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.62	   |Moisture (AnalogRead)	539	354	542	   |Actual pH	-9.22	   |Methane(ppm)	37.85	   |DHT22(%)	72.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.56	   |Moisture (AnalogRead)	538	354	540	   |Actual pH	-9.22	   |Methane(ppm)	38.62	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.56	   |Moisture (AnalogRead)	537	355	539	   |Actual pH	-9.15	   |Methane(ppm)	38.23	   |DHT22(%)	71.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.69	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	536	354	538	   |Actual pH	-3.4	   |Methane(ppm)	37.85	   |DHT22(%)	71.8	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.5	   |Moisture (AnalogRead)	536	357	537	   |Actual pH	7.98	   |Methane(ppm)	38.62	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.56	   |Moisture (AnalogRead)	535	355	537	   |Actual pH	-12.36	   |Methane(ppm)	38.62	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.56	   |Moisture (AnalogRead)	530	354	532	   |Actual pH	3.72	   |Methane(ppm)	39.01	   |DHT22(%)	73.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.56	   |Moisture (AnalogRead)	529	353	530	   |Actual pH	2.81	   |Methane(ppm)	39.01	   |DHT22(%)	74	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.62	28.56	   |Moisture (AnalogRead)	529	354	529	   |Actual pH	-8.56	   |Methane(ppm)	38.62	   |DHT22(%)	74.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.56	   |Moisture (AnalogRead)	529	353	530	   |Actual pH	-11.98	   |Methane(ppm)	38.62	   |DHT22(%)	73	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	528	352	527	   |Actual pH	7.03	   |Methane(ppm)	35.97	   |DHT22(%)	73	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.62	   |Moisture (AnalogRead)	530	352	528	   |Actual pH	6.02	   |Methane(ppm)	36.71	   |DHT22(%)	72.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.62	   |Moisture (AnalogRead)	531	354	529	   |Actual pH	-11.66	   |Methane(ppm)	37.46	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	531	353	529	   |Actual pH	-10.83	   |Methane(ppm)	37.85	   |DHT22(%)	72.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	530	352	527	   |Actual pH	7.73	   |Methane(ppm)	36.71	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	535	355	532	   |Actual pH	-8.63	   |Methane(ppm)	36.34	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.56	   |Moisture (AnalogRead)	534	353	530	   |Actual pH	3.58	   |Methane(ppm)	36.34	   |DHT22(%)	70.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.5	   |Moisture (AnalogRead)	535	354	531	   |Actual pH	-7.93	   |Methane(ppm)	36.71	   |DHT22(%)	70.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.56	   |Moisture (AnalogRead)	535	353	530	   |Actual pH	5.12	   |Methane(ppm)	36.34	   |DHT22(%)	70.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.44	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.5	   |Moisture (AnalogRead)	535	354	531	   |Actual pH	8.36	   |Methane(ppm)	36.71	   |DHT22(%)	70.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.5	   |Moisture (AnalogRead)	536	354	532	   |Actual pH	6.41	   |Methane(ppm)	37.09	   |DHT22(%)	70.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.5	   |Moisture (AnalogRead)	536	353	530	   |Actual pH	7.38	   |Methane(ppm)	37.09	   |DHT22(%)	70.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.31	28.37	   |Moisture (AnalogRead)	535	354	530	   |Actual pH	8.67	   |Methane(ppm)	37.46	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.44	   |Moisture (AnalogRead)	536	355	531	   |Actual pH	-7.55	   |Methane(ppm)	37.09	   |DHT22(%)	71.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.37	   |Moisture (AnalogRead)	535	354	530	   |Actual pH	4.07	   |Methane(ppm)	37.46	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.31	   |Moisture (AnalogRead)	535	355	531	   |Actual pH	-8.42	   |Methane(ppm)	37.46	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.37	   |Moisture (AnalogRead)	535	355	531	   |Actual pH	-9.47	   |Methane(ppm)	37.46	   |DHT22(%)	71.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.44	   |Moisture (AnalogRead)	535	355	530	   |Actual pH	4	   |Methane(ppm)	37.85	   |DHT22(%)	71.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.37	   |Moisture (AnalogRead)	533	354	529	   |Actual pH	-6.85	   |Methane(ppm)	37.85	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.37	28.56	   |Moisture (AnalogRead)	534	355	530	   |Actual pH	-10.58	   |Methane(ppm)	37.85	   |DHT22(%)	72.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.44	   |Moisture (AnalogRead)	533	354	528	   |Actual pH	-7.09	   |Methane(ppm)	37.85	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.56	   |Moisture (AnalogRead)	533	355	528	   |Actual pH	-8.77	   |Methane(ppm)	37.85	   |DHT22(%)	71.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.56	   |Moisture (AnalogRead)	533	354	528	   |Actual pH	-0.5	   |Methane(ppm)	39.01	   |DHT22(%)	71.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.56	   |Moisture (AnalogRead)	531	353	526	   |Actual pH	7.49	   |Methane(ppm)	37.85	   |DHT22(%)	71.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	533	355	528	   |Actual pH	-10.51	   |Methane(ppm)	37.46	   |DHT22(%)	71.9	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	531	354	526	   |Actual pH	-6.81	   |Methane(ppm)	38.23	   |DHT22(%)	72	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.56	28.56	   |Moisture (AnalogRead)	532	355	528	   |Actual pH	-5.77	   |Methane(ppm)	38.62	   |DHT22(%)	72.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.62	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	532	354	527	   |Actual pH	-7.09	   |Methane(ppm)	37.85	   |DHT22(%)	71.7	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	532	354	526	   |Actual pH	8.53	   |Methane(ppm)	37.46	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.56	   |Moisture (AnalogRead)	533	355	527	   |Actual pH	-8.35	   |Methane(ppm)	37.46	   |DHT22(%)	71.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.56	   |Moisture (AnalogRead)	532	356	526	   |Actual pH	7.45	   |Methane(ppm)	37.46	   |DHT22(%)	71.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.62	   |Moisture (AnalogRead)	534	356	528	   |Actual pH	5.92	   |Methane(ppm)	37.46	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.62	   |Moisture (AnalogRead)	535	356	529	   |Actual pH	-9.22	   |Methane(ppm)	37.46	   |DHT22(%)	71.2	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.69	   |Moisture (AnalogRead)	534	355	528	   |Actual pH	6.06	   |Methane(ppm)	37.85	   |DHT22(%)	71.5	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.75	   |Moisture (AnalogRead)	535	356	529	   |Actual pH	-7.09	   |Methane(ppm)	39.8	   |DHT22(%)	71.6	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.75	   |Moisture (AnalogRead)	532	356	528	   |Actual pH	-9.92	   |Methane(ppm)	37.46	   |DHT22(%)	72.3	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.56	-127	   |Temp_substrate(degree celsius)	-127	27.5	28.69	   |Moisture (AnalogRead)	531	354	526	   |Actual pH	4.59	   |Methane(ppm)	37.46	   |DHT22(%)	72.1	   |Fan Level	0	   |
Internal_Air_Temp(degree celsius)	28.5	-127	   |Temp_substrate(degree celsius)	-127	27.44	28.75	   |Moisture (AnalogRead)	532	355	527	   |Actual pH	-7.76	   |Methane(ppm)	37.85	   |DHT22(%)	72.2	   |Fan Level	0	   |
